Well.Position,Temperature,Fluorescence,Normalized,norm_deriv,tm
A06,93.574394,21106.6,0.0345265097779805,-0.0242588642284961,55.04258
A06,93.633766,20996.34,0.0330862124910063,-0.0242679474197537,55.04258
A06,93.69314,20886.035,0.0316453273809057,-0.0242813730772504,55.04258
A06,93.7525,20775.695,0.0302039850750402,-0.0242815878960691,55.04258
A06,93.811874,20665.328,0.0287622900752988,-0.024284290008078,55.04258
A06,93.87125,20554.945,0.0273203860717792,-0.0242893844762219,55.04258
A06,93.93062,20444.55,0.0258783253154259,-0.024291584701275,55.04258
A06,93.98999,20334.145,0.0244361339317111,-0.0242924647913023,55.04258
A06,94.04936,20223.736,0.0229938902970518,-0.0242879681188625,55.04258
A06,94.108734,20113.34,0.0215518164779624,-0.0242837259340816,55.04258
A06,94.168106,20002.967,0.0201100431018042,-0.0242749876655939,55.04258
A06,94.22748,19892.63,0.0186687399841471,-0.0242699299795523,55.04258
A06,94.28684,19782.342,0.0172280769405609,-0.0242516668512474,55.04258
A06,94.346214,19672.111,0.0157881584729348,-0.0242361099485417,55.04258
A06,94.40559,19561.947,0.0143491152086302,-0.0242222776120954,55.04258
A06,94.46496,19451.857,0.0129110385868,-0.0242070960592275,55.04258
A06,94.52433,19341.836,0.0114738632937637,-0.0241930146188915,55.04258
A06,94.5837,19231.879,0.0100375240158404,-0.0241788443083355,55.04258
A06,94.643074,19121.979,0.00860192931387715,-0.0241690980702773,55.04258
A06,94.702446,19012.127,0.00716696162324873,-0.0241624531281923,55.04258
A06,94.76181,18902.32,0.00573258175574667,-0.0241503302528513,55.04258
A06,94.82118,18792.557,0.00429877664863486,-0.0241412229946251,55.04258
A06,94.880554,18682.828,0.00286541567455186,-0.024134115670384,55.04258
A06,94.939926,18573.135,0.00143252495896991,-0.0241271425029437,55.04258
A06,94.9993,18463.47,0,NA,55.04258
A07,21.9729,130154.83,0.954567494873489,-0.0334363762285192,53.142704
A07,22.032272,129975.52,0.952582310344049,-0.0333162914212772,53.142704
A07,22.091642,129796.86,0.950604322122368,-0.0331958267592492,53.142704
A07,22.151014,129618.84,0.948633419496018,-0.0330794634233763,53.142704
A07,22.210384,129441.45,0.946669491752572,-0.0329627361882518,53.142704
A07,22.269756,129264.68,0.944712428179603,-0.0328519593624024,53.142704
A07,22.329126,129088.51,0.942762007352257,-0.0327389692400903,53.142704
A07,22.388498,128912.94,0.940818229270534,-0.0326300496635793,53.142704
A07,22.447868,128737.96,0.938880983222008,-0.0325170670165036,53.142704
A07,22.50724,128563.58,0.936950379919104,-0.0324126154544841,53.142704
A07,22.56661,128389.766,0.935026042939571,-0.0323056072504913,53.142704
A07,22.625982,128216.52,0.933107994425895,-0.032201894479976,53.142704
A07,22.685352,128043.836,0.931196167950619,-0.0320995551857277,53.142704
A07,22.744724,127871.695,0.929290353160132,-0.0319988191337434,53.142704
A07,22.804094,127700.1,0.927390583268161,-0.0318979784599328,53.142704
A07,22.863466,127529.04,0.925496736491038,-0.031797283333259,53.142704
A07,22.922838,127358.52,0.923608868184976,-0.0316939263962868,53.142704
A07,22.982208,127188.56,0.921727199774829,-0.0315876882918177,53.142704
A07,23.04158,127019.164,0.919851775545567,-0.0314820865493462,53.142704
A07,23.10095,126850.34,0.917982684067132,-0.0313674643203395,53.142704
A07,23.160322,126682.125,0.916120334975505,-0.0312555148820625,53.142704
A07,23.219692,126514.516,0.914264695056957,-0.0311382896709332,53.142704
A07,23.279064,126347.53,0.912415952522614,-0.031017940969206,53.142704
A07,23.338434,126181.195,0.910574417367272,-0.0308900948309396,53.142704
A07,23.397806,126015.54,0.90874041065697,-0.0307559383416044,53.142704
A07,23.457176,125850.61,0.906914430597629,-0.0305964007114782,53.142704
A07,23.516548,125686.53,0.905097861094587,-0.0304034935258322,53.142704
A07,23.575918,125523.49,0.903292805683958,-0.0301339490186196,53.142704
A07,23.63529,125361.89,0.901503692862825,-0.029743358791527,53.142704
A07,23.69466,125202.39,0.899737829651372,-0.0291654110780075,53.142704
A07,23.754032,125045.984,0.898006220864848,-0.0284462126864836,53.142704
A07,23.813402,124893.44,0.896317369217652,-0.0248325370718404,53.142704
A07,23.872774,124760.27,0.894843011826623,-0.0243104141928089,53.142704
A07,23.932146,124629.9,0.893399653915167,-0.0237592560729015,53.142704
A07,23.991516,124502.49,0.891989066882119,-0.0231841205537423,53.142704
A07,24.050888,124378.16,0.890612579276602,-0.02258630480771,53.142704
A07,24.110258,124257.04,0.889271630360168,-0.0219675742455914,53.142704
A07,24.16963,124139.234,0.887967371542059,-0.0213518155588072,53.142704
A07,24.229,124024.734,0.886699714252333,-0.0207523332446338,53.142704
A07,24.288372,123913.445,0.885467606722932,-0.0201779318999185,53.142704
A07,24.347742,123805.24,0.884269642906034,-0.0196187671797589,53.142704
A07,24.407114,123700.03,0.883104837461038,-0.0190805045238159,53.142704
A07,24.466484,123597.71,0.881972027907459,-0.0185596036251453,53.142704
A07,24.525856,123498.18,0.880870107121026,-0.0180593469517645,53.142704
A07,24.585226,123401.336,0.8797979236925,-0.0175798773371243,53.142704
A07,24.644598,123307.06,0.87875417121524,-0.0171262073442858,53.142704
A07,24.703968,123215.22,0.87773738828521,-0.0167004732308618,53.142704
A07,24.76334,123125.66,0.876745847788547,-0.0163200694189956,53.142704
A07,24.822712,123038.14,0.875776892627003,-0.0159980109763316,53.142704
A07,24.882082,122952.35,0.874827090715338,-0.0157392077160674,53.142704
A07,24.941454,122867.945,0.87389262247482,-0.0155607183345379,53.142704
A07,25.000824,122784.5,0.872968782627298,-0.0154529724948823,53.142704
A07,25.060196,122701.63,0.872051308744332,-0.0153927009911472,53.142704
A07,25.119566,122619.086,0.871137444086488,-0.0153515314783835,53.142704
A07,25.178938,122536.76,0.870225992959553,-0.0153154987934022,53.142704
A07,25.238308,122454.63,0.869316711796189,-0.0152758236609233,53.142704
A07,25.29768,122372.71,0.868409755593792,-0.0152334481484627,53.142704
A07,25.35705,122291.02,0.867505345777218,-0.0151658049114136,53.142704
A07,25.416422,122209.69,0.866604921608018,-0.0150581581342677,53.142704
A07,25.475792,122128.94,0.865710918759586,-0.0148730431542405,53.142704
A07,25.535164,122049.18,0.864827876441433,-0.0146124739492373,53.142704
A07,25.594534,121970.82,0.863960333863066,-0.0142875196398951,53.142704
A07,25.653906,121894.2,0.863112055247007,-0.0139113138924606,53.142704
A07,25.713276,121819.6,0.862286140541211,-0.0134942658086729,53.142704
A07,25.772648,121747.234,0.861484958991619,-0.013044494242875,53.142704
A07,25.83202,121677.28,0.860710481279431,-0.0125556134635325,53.142704
A07,25.89139,121609.95,0.859965054508101,-0.0120414588977547,53.142704
A07,25.950762,121545.375,0.859250129010423,-0.011535388285171,53.142704
A07,26.010132,121483.516,0.858565273007933,-0.0110570707983176,53.142704
A07,26.069504,121424.22,0.857908792600495,-0.0106134374020057,53.142704
A07,26.128874,121367.305,0.857278672821938,-0.0102166394355246,53.142704
A07,26.188246,121312.516,0.856672090505372,-0.00985652020241227,53.142704
A07,26.247616,121259.66,0.856086908900955,-0.00952967490468516,53.142704
A07,26.306988,121208.555,0.855521113042514,-0.00923162994968098,53.142704
A07,26.366358,121159.05,0.854973031172401,-0.00897305462113989,53.142704
A07,26.42573,121110.93,0.854440282973435,-0.00876263592234219,53.142704
A07,26.4851,121063.94,0.853920045278725,-0.00859712614823311,53.142704
A07,26.544472,121017.836,0.853409616705053,-0.0084702372603653,53.142704
A07,26.603842,120972.414,0.852906738718905,-0.00837895337378077,53.142704
A07,26.663214,120927.48,0.852409263499197,-0.00832413047148074,53.142704
A07,26.722586,120882.84,0.851915043224844,-0.00829270950131022,53.142704
A07,26.781956,120838.37,0.851422705061751,-0.00829709196524323,53.142704
A07,26.841328,120793.875,0.850930090117591,-0.00832161370577993,53.142704
A07,26.900698,120749.25,0.850436035911878,-0.00835210133999761,53.142704
A07,26.96007,120704.46,0.84994015495112,-0.0083870677429976,53.142704
A07,27.01944,120659.484,0.849442214739218,-0.0084218420388395,53.142704
A07,27.078812,120614.32,0.848942193133688,-0.00843629812996043,53.142704
A07,27.138182,120569.08,0.848441330113713,-0.00844160811926492,53.142704
A07,27.197554,120523.81,0.847940134956456,-0.00846240515335138,53.142704
A07,27.256924,120478.43,0.847437721962501,-0.00850202519526469,53.142704
A07,27.316296,120432.836,0.846932939722608,-0.00856049296980544,53.142704
A07,27.375666,120386.93,0.84642470325499,-0.00865045727087565,53.142704
A07,27.435038,120340.54,0.845911108305904,-0.00877755422142327,53.142704
A07,27.494408,120293.47,0.845389984911778,-0.00894508375261877,53.142704
A07,27.55378,120245.5,0.844858897399218,-0.00915318701440448,53.142704
A07,27.613152,120196.414,0.844315454379798,-0.0093974095482133,53.142704
A07,27.672522,120146.02,0.843757530174921,-0.00967792050783752,53.142704
A07,27.731894,120094.12,0.84318293267853,-0.0099859364469327,53.142704
A07,27.791264,120040.57,0.842590067631675,-0.0102970090644084,53.142704
A07,27.850636,119985.35,0.841978713609503,-0.0106274233073921,53.142704
A07,27.910006,119928.36,0.841347763487743,-0.0109720393580177,53.142704
A07,27.969378,119869.52,0.840696331566979,-0.0113162757674292,53.142704
A07,28.028748,119808.836,0.840024484274667,-0.0116519179355017,53.142704
A07,28.08812,119746.35,0.839332686603,-0.0119868533110919,53.142704
A07,28.14749,119682.07,0.838621027121921,-0.0123223074893247,53.142704
A07,28.206861,119615.99,0.837889439403972,-0.0126579635650018,53.142704
A07,28.266232,119548.11,0.837137923449154,-0.0129973491526304,53.142704
A07,28.325603,119478.41,0.836366257832614,-0.0133274109603809,53.142704
A07,28.384974,119406.94,0.835574996116485,-0.0136089891127546,53.142704
A07,28.444345,119333.96,0.834767016823871,-0.0138223171964089,53.142704
A07,28.503716,119259.836,0.833946372029603,-0.0139569525778718,53.142704
A07,28.563087,119184.99,0.833117733798103,-0.0140299513436537,53.142704
A07,28.62246,119109.75,0.832284733496976,-0.0140586320958812,53.142704
A07,28.68183,119034.36,0.831450072509443,-0.0140425448771749,53.142704
A07,28.741201,118959.055,0.830616352577541,-0.0139980265058645,53.142704
A07,28.800571,118883.99,0.829785289743887,-0.0139369514211116,53.142704
A07,28.859943,118809.25,0.828957825064113,-0.0138693561763005,53.142704
A07,28.919313,118734.875,0.828134401387926,-0.0138110825127713,53.142704
A07,28.978685,118660.81,0.827314409796978,-0.0137714548385827,53.142704
A07,29.038055,118586.96,0.826496798523211,-0.0137504789643148,53.142704
A07,29.097427,118513.22,0.825680405086142,-0.0137360238782667,53.142704
A07,29.156797,118439.56,0.824864897348489,-0.0137110888131171,53.142704
A07,29.21617,118366.03,0.824050828872388,-0.0136726211071744,53.142704
A07,29.27554,118292.71,0.823239085357255,-0.0136212965021958,53.142704
A07,29.334911,118219.664,0.822430375362623,-0.0135652093537995,53.142704
A07,29.394281,118146.92,0.821625008883288,-0.0135013517620301,53.142704
A07,29.453653,118074.516,0.820823406626473,-0.0134252709996565,53.142704
A07,29.513025,118002.52,0.820026321436681,-0.0133201762914033,53.142704
A07,29.572395,117931.09,0.819235502570261,-0.0131947910430513,53.142704
A07,29.631767,117860.33,0.818452101436453,-0.0130628356322661,53.142704
A07,29.691137,117790.28,0.817676560884965,-0.012916729526516,53.142704
A07,29.75051,117721.01,0.816909655902787,-0.0127786420347823,53.142704
A07,29.80988,117652.484,0.816150987925182,-0.01265870946739,53.142704
A07,29.869251,117584.6,0.815399427685394,-0.0125490867076875,53.142704
A07,29.928621,117517.305,0.814654388407558,-0.012451698302711,53.142704
A07,29.987993,117450.53,0.81391510617593,-0.0123709995124116,53.142704
A07,30.047363,117384.19,0.813180639934878,-0.0122978585258533,53.142704
A07,30.106735,117318.24,0.812450491478481,-0.012234870033304,53.142704
A07,30.166105,117252.63,0.811724107244604,-0.0121841103272073,53.142704
A07,30.225477,117187.29,0.811000712246257,-0.0121360363018956,53.142704
A07,30.284847,117122.21,0.810280195771013,-0.0120794822972086,53.142704
A07,30.34422,117057.43,0.809563000668581,-0.0120116391437227,53.142704
A07,30.403591,116993.016,0.808849857640979,-0.011932028561972,53.142704
A07,30.462961,116929.03,0.808141453105255,-0.0118521893541052,53.142704
A07,30.522333,116865.47,0.807437764918923,-0.0117910506356617,53.142704
A07,30.581703,116802.24,0.806737730242684,-0.0117552236765714,53.142704
A07,30.641075,116739.2,0.806039799102558,-0.0117444309510351,53.142704
A07,30.700445,116676.22,0.805342532236995,-0.0117645472994086,53.142704
A07,30.759817,116613.13,0.804644047534735,-0.0117966449978208,53.142704
A07,30.819187,116549.87,0.803943680721214,-0.0118482603452378,53.142704
A07,30.87856,116486.33,0.803240213959736,-0.0119103970283033,53.142704
A07,30.93793,116422.46,0.802533093688166,-0.0119642743419357,53.142704
A07,30.997301,116358.3,0.801822762756211,-0.012012960334481,53.142704
A07,31.056671,116293.88,0.801109553301153,-0.0120517148828818,53.142704
A07,31.116043,116229.25,0.800394018885126,-0.0120726335308063,53.142704
A07,31.175413,116164.51,0.799677266632402,-0.012062903230285,53.142704
A07,31.234785,116099.82,0.798961067941814,-0.012014825121869,53.142704
A07,31.294155,116035.39,0.798247747774329,-0.0119167088241584,53.142704
A07,31.353527,115971.484,0.797540228938021,-0.0117839404349176,53.142704
A07,31.412899,115908.29,0.796840592826519,-0.0116211592423496,53.142704
A07,31.47227,115845.97,0.796150632981141,-0.0114320729863878,53.142704
A07,31.531641,115784.664,0.795471899375866,-0.0112342251224879,53.142704
A07,31.591011,115724.42,0.794804923430344,-0.0110484930653047,53.142704
A07,31.650383,115665.17,0.794148952300071,-0.0108735752422181,53.142704
A07,31.709753,115606.86,0.79350338813794,-0.0106941953973887,53.142704
A07,31.769125,115549.51,0.792868452368807,-0.0105062121273618,53.142704
A07,31.828495,115493.17,0.792244698554805,-0.0103100621363825,53.142704
A07,31.887867,115437.88,0.791632569545644,-0.0101101312867791,53.142704
A07,31.947237,115383.664,0.791032331051148,-0.00992514437818318,53.142704
A07,32.006607,115330.44,0.790443075229415,-0.00977658624332555,53.142704
A07,32.06598,115278.01,0.78986260997439,-0.00967265216624623,53.142704
A07,32.12535,115226.14,0.78928834461528,-0.00960876385883144,53.142704
A07,32.184723,115174.61,0.78871784347869,-0.00958101580362599,53.142704
A07,32.24409,115123.234,0.788149047313476,-0.00959832157713027,53.142704
A07,32.303463,115071.76,0.787579166166477,-0.00967419105869809,53.142704
A07,32.362835,115019.88,0.78700479009494,-0.00978048035907603,53.142704
A07,32.422207,114967.43,0.786424103415061,-0.00990338537827346,53.142704
A07,32.48158,114914.32,0.785836109714997,-0.0100265360223071,53.142704
A07,32.540947,114860.555,0.78524086435096,-0.010139269063145,53.142704
A07,32.60032,114806.18,0.784638865528874,-0.0102330207754558,53.142704
A07,32.65969,114751.305,0.784031331085435,-0.0102966491659379,53.142704
A07,32.719063,114696.086,0.783419988134506,-0.0103325630959133,53.142704
A07,32.77843,114640.68,0.782806574861191,-0.0103397235779585,53.142704
A07,32.837803,114585.23,0.782192674453197,-0.0103343035557661,53.142704
A07,32.897175,114529.81,0.781579106182484,-0.0103108080262088,53.142704
A07,32.956547,114474.516,0.780966932888352,-0.0102783083972959,53.142704
A07,33.015915,114419.4,0.780356730275421,-0.0102522556747743,53.142704
A07,33.075287,114364.42,0.779748033351499,-0.0102483536130679,53.142704
A07,33.13466,114309.46,0.77913955785243,-0.0102794539813434,53.142704
A07,33.19403,114254.336,0.778529266669558,-0.0103333836212099,53.142704
A07,33.253403,114198.92,0.777915742683815,-0.0104079043133041,53.142704
A07,33.31277,114143.11,0.777297856628448,-0.0104982224966457,53.142704
A07,33.372143,114086.81,0.776674545664154,-0.0105748530250361,53.142704
A07,33.431515,114030.1,0.776046695490352,-0.0106270653129408,53.142704
A07,33.490887,113973.11,0.775415745368592,-0.0106501595284405,53.142704
A07,33.550255,113916,0.774783466697707,-0.0106606303551616,53.142704
A07,33.609627,113858.83,0.774150523752261,-0.0106753683469461,53.142704
A07,33.669,113801.58,0.773516695107398,-0.0107094739523366,53.142704
A07,33.72837,113744.15,0.772880873638847,-0.0107672823612694,53.142704
A07,33.78774,113686.41,0.772241620085059,-0.0108474682188265,53.142704
A07,33.84711,113628.24,0.771597605896907,-0.0109550723211011,53.142704
A07,33.906483,113569.49,0.770947170387986,-0.0111007053532076,53.142704
A07,33.965855,113509.96,0.770288099309756,-0.0112804788981865,53.142704
A07,34.025223,113449.47,0.769618399838528,-0.0114904327879159,53.142704
A07,34.084595,113387.85,0.768936189863044,-0.0117235233589152,53.142704
A07,34.143967,113324.98,0.768240140834178,-0.0119564125485789,53.142704
A07,34.20334,113260.86,0.767530252751932,-0.0121658729000581,53.142704
A07,34.26271,113195.62,0.766807964877855,-0.0123467572764049,53.142704
A07,34.32208,113129.41,0.766074937898355,-0.0124828867555162,53.142704
A07,34.38145,113062.47,0.76533382891168,-0.0125549790532722,53.142704
A07,34.440823,112995.14,0.76458840214035,-0.012573837761914,53.142704
A07,34.500195,112927.71,0.76384186824475,-0.0125642417802368,53.142704
A07,34.559563,112860.336,0.763095954338741,-0.0125488504527026,53.142704
A07,34.618935,112793.04,0.762350903989663,-0.012536543270555,53.142704
A07,34.678307,112725.81,0.761606584342603,-0.0125232792695347,53.142704
A07,34.73768,112658.65,0.760863039682533,-0.0125256638793652,53.142704
A07,34.797047,112591.484,0.760119428595007,-0.0125464014647312,53.142704
A07,34.85642,112524.2,0.759374511100842,-0.0126013007544657,53.142704
A07,34.91579,112456.625,0.758626371875049,-0.0126883046142847,53.142704
A07,34.975163,112388.58,0.757873029165185,-0.0127863743296436,53.142704
A07,35.03453,112320.016,0.757113940480357,-0.0128712310133844,53.142704
A07,35.093903,112250.99,0.756349736881399,-0.012963565196624,53.142704
A07,35.153275,112181.47,0.755580064088545,-0.0130588860998373,53.142704
A07,35.212646,112111.44,0.754804744961912,-0.0131507134943794,53.142704
A07,35.27202,112040.914,0.754023934498897,-0.0132264863916278,53.142704
A07,35.331387,111969.99,0.753238717681285,-0.0133045857040093,53.142704
A07,35.39076,111898.64,0.752448784514281,-0.0133835790624945,53.142704
